"Y","A","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
-20.0937442326441,0,21.2328492533256,1,0.972042897687528,0,0.320269047730627,208.973470787188,1,894,3,0,0,0,0.0634095475377205,-5.15501449630528,0.99729958673042,58,0,0.624764362700487,0,1,50.7812900894475,0.981930356594455,1.25744987044629,15,0.37532847068867,0,3.79244060519554,1,-92,26.0547690752246,1.38978742661721,59.1229544348874,0.743039458917489,1.21722629627313,2.04554559475884,0,0,1.41123198678884,11.1434492543392,29,1,21,0.113417466750313,2.4501459429337,0,0,-0.838344887525295,1,1,6.87414809408104,0.916649597273984,1,0,9.17762038914664,1.24762883352429,-0.0600259651839256,1,0,0.373617741924478,0,0.889780795360058,0.987219111729164,1,0,0.00834445490735838,2.38435704630198,12.053357306531,0,1,31.4648864370339,0,1641.74702182853,1,0,0,1.20646960338404,0.396791126602437,0,0,1.12010971809694,0.324828904292376,0,0,3,-19.6128782454415,0,1,2,-7.77859701023752,1,0,2,23,1.18706355837494,25,0,7,15,1,0.00713515692840872,0,-0.335705558320639,0,24.6982920779309,4,2.13284968300262,0.0946634179863607,0.00235237934775163,0.107172584199942,6,1.16105971757258,0.0389242994519099,1,0.00778096888513646,0.264642197133826,60.4471656461171,-13.2216279003602,-1.1505818565582,11,47.2329942380059,0.351999066756547,-1.93412585605878,1,0,0,48.6233383947031,30.1594789157029,-0.875287285426286,15,-1.35741209912967,60.9628386909442,0,12.4414952201996,5.66397584583041,1,1.18914145001363,-0.294467519912062,0.0323689112616663,2.20588515312185,0,17,-2.29393833099813,5,6,3.07281387266797,1.47733497856162,2,77.5144428061267,0,2.71968822793536,0,0.653427984881966,0.795257683303737,5,26.2101298092663,1.15755329011703,33,1,1,0,25.7570672945574,1,0.416733578224683,1,1.46517627115123,14,-0.0113957520318985,1,0.748918959848339,5.95390170652575,63.285286371188,0,0.248278655381055,1.96874131754667,0.186128272853566,0.473704080272914,0.0700626900674505,-1.46609003486708,-0.072633085333282,1.69155389032155,1,0,5.40602338581568,1,0.3205983700823,1,0,2,16.4989399500106,1,11.1638136948927,0,1.92048052796159,5.08217162370493,10,-50.8604528475993,1,-24.306424434185,32.2981991157243,25.7800728181319
-19.9500878831534,1,28.9619159725052,0,0.998134617746758,0,0.437107932123631,208.424125628484,0,878,6,1,0,0,0.134051162274631,-3.70155962187442,0.967640659107763,50,0,0.870114382694673,0,1,40.6108788886884,0.98139895033505,6.42218471680923,10,0.49266465447307,0,3.89419251966231,1,-75,116.7742907293,1.42049749737988,56.7139137578327,0.776567546886275,2.50354677985285,1.66178060628144,0,0,0.542417272440315,12.6311394367775,34,4,16,-2.18780977288668,0.942866681611479,0,1,-1.88623090516453,0,0,5.55193869534058,-0.346095345873708,1,0,27.6167282674532,1.94376839301066,-0.783995683196249,0,0,0.209950748542008,0,0.151005182007939,0.983123779009516,0,0,0.0252428112295798,3.53612496358958,12.3828416337026,0,0,10.1681379747686,0,1683.51546113624,0,0,0,1.39229933446657,0.414829714094335,0,0,1.10672138614362,0.464897705101762,0,0,0,-34.1829643340599,0,1,1,-6.62293654842213,0,0,2,23,0.416734680897245,24,1,4,39,1,0.0409917902062365,1,-0.00797430042571795,0,26.8917918199339,1,2.30749097349339,0.0279123162627901,0.00137249705656587,0.0907229272043248,7,0.198575958037427,0.039785229870662,0,0.00416383048660031,4.59178308907389,58.6402845575057,0.598460592604958,-0.969398108861447,7,15.1432160937386,-0.0954490347556018,-1.56695151507047,0,1,0,8.55710474756251,17.5053344429195,-0.0943597438138598,9,0.350834929403546,49.5334075079015,2,26.5116621724288,12.5798829940538,1,1.17330184443053,-0.441509954326286,0.0308835863080483,30.1129553614536,0,0,-0.0684675442752278,6,15,3.47915763543066,2.03307853652562,5,-3.95787426425179,1,2.70919017699299,0,0.18920644009415,0.448389894529262,1,31.6884633207996,1.16867472783512,39,3,0,0,21.3938984782992,1,0.406502572650119,0,1.22409251612739,15,0.592576012650867,1,0.777614712342512,5.41832526853917,-33.61834553309,0,-1.06844385635891,0.978125034959987,0.477092258730964,-0.366444760435842,0.0491547244345459,-0.34461119255102,0.850491708247877,0.730960877948178,1,1,4.17160566975267,1,0.656682555538896,1,0,5,21.7391380588439,1,10.6112548209054,0,2.51452611818979,2.93390318757306,14,-56.3417698428896,0,-18.073860251222,29.2897820729084,15.1044320814271
-25.904616470343,1,33.9757767878344,1,0.548949367592984,0,0.34133002334878,209.337780349245,1,1113,9,0,0,0,0.158970698647661,-3.16244204099045,0.991506567302144,20,0,0.75356645812317,1,0,37.2052818936559,0.974704151604371,6.25633572239141,18,0.333313972301017,1,3.82198441897302,0,-90,126.074420755266,0.91164685859409,17.419352541247,0.853452710455986,4.52369317953272,1.3722712994787,0,0,-1.87672489914558,4.03184641342903,12,1,8,-0.982826424933297,0.151494629155228,0,0,-4.72232959273525,0,1,11.6193552319992,4.42703783195101,1,0,14.8125858843695,1.39526611089182,1.00293957429013,0,1,0.166866798602005,0,0.486758638337648,0.983913107778883,0,0,0.123352688918873,4.54663924602896,11.384731180183,0,1,55.7074883256095,0,1636.08828001383,0,1,0,1.16002806244738,0.516702324724235,1,0,1.10840451354817,0.314537361301146,0,0,5,-34.9451452916979,1,1,0,-4.41349510613166,1,0,6,27,1.52052007620637,30,1,11,4,1,0.0474495664599134,1,1.93355586132399,0,13.75254604874,2,2.17793159219962,0.120492363161422,0.00196388957400003,0.064786079862628,4,0.142484729554213,0.0335132865501082,0,0.000127023369122017,2.47803024964067,74.6627631710777,-19.208943055083,-0.997273370599703,9,5.42683051757081,-0.878884152394546,-1.4813369868554,0,0,1,21.7579477530238,2.94250355573555,-1.73593079111736,10,0.463392133103823,44.8832858576409,1,2.95580555125502,3.09109177002345,1,1.17057281232183,-0.609888153961988,0.184818671954897,1.40736928784744,0,0,0.108301861051817,6,12,3.87335544083983,1.76569669564506,0,59.4052162066774,0,2.73381769815231,0,0.112108328112435,0.042825417249285,4,18.1089692304853,1.19785471658634,38,1,1,1,24.0448137488203,0,0.249958728182559,2,1.13698909651131,21,3.5342135927965,1,2.0082755655517,6.94314601727802,29.7428378077413,1,-6.42363916792572,0.909339844900485,-0.127695326524579,-0.0458688812821892,0.0927081009046624,3.04360097909299,-0.770681868171989,-0.417346556536157,1,1,2.8873378872137,1,0.413574916309312,1,0,5,17.1530561482571,0,10.4885205326718,0,6.77471441254491,0.286559032957018,8,-43.2784713245964,5,1.44790708247497,14.8164152532541,23.7050985935208
-20.8935935131604,0,26.1616700841485,1,0.536936650471676,0,0.243870613983418,202.933369823536,1,913,8,0,0,0,0.16533212865229,-3.61936554325829,0.999940448059626,4,1,0.958820604299537,0,1,49.5812864420914,0.982866083633637,2.30021592420396,21,0.670323127851429,0,3.96128111367332,0,-76,55.7513168496059,0.468150056721586,38.4604050563443,0.733629237844632,4.14061786913597,2.30320595927079,1,0,1.82276135585433,10.1173688225212,3,2,12,6.74537046416299,1.09588208281844,0,0,-0.823731443675185,1,1,6.96666501401516,-1.04362484637834,1,1,13.32765207177,1.4246028234034,1.00690836802736,0,1,0.153552934438483,0,0.586618960790683,0.999875930827983,1,1,0.303064272211982,2.79427998811415,12.1312329937491,0,0,29.4149225555509,0,1659.0132399969,0,0,1,1.73456424147612,0.46419809640171,0,1,1.10401702927666,0.996452693869686,0,0,8,-17.1657531340561,0,0,2,-5.37248831118782,0,0,0,18,0.233372172743509,13,0,5,15,0,0.0329439788480848,0,-1.3707980415836,0,22.1590764322116,0,2.51287927801311,0.230325654086772,0.00328244384669804,0.0884912145272439,7,1.421487888084,0.0378918427913696,0,0.000383216915244946,12.5184957272598,65.1195189376635,-0.20821803294249,-0.83737883691784,5,6.01682988856851,-0.175093610340547,-2.04971649338135,1,0,0,15.7548274494316,2.90091478254315,0.800160197720969,9,-0.499047956220386,44.0629141398247,1,11.9631624622988,15.7874302867836,1,1.16933310170586,0.172537650417776,0.0380119030362874,0.713161913091619,0,18,1.34966801891239,8,14,4.46612577508416,1.04988065154571,6,-13.7990223404065,1,2.71440245849779,0,0.43969306291488,-0.162441395632578,9,43.0402490686138,1.21796636532565,28,1,0,0,20.2823605508625,0,0.184565757373846,0,1.47521352915821,11,-0.668314200065559,1,1.02492424514749,6.18253244042546,-31.7051154664169,1,-0.832907611368933,0.952257307612849,-0.0611540238440191,0.899643657266917,0.0487182447030154,-0.111222052644507,0.42937303726721,0.124673059375331,0,0,3.74815055029206,0,1.72827825823698,0,0,6,24.1438355153489,0,11.0964027226214,1,1.95178416891238,1.3338616905674,13,-3.10065471027362,6,-23.7144560215485,24.1428247544852,17.7103143605982
-15.9629277974464,0,38.4233894264142,1,0.82571838709894,0,0.392216802716399,219.302038106441,1,1066,5,0,0,0,0.319157133533072,-4.13237578748746,0.968539478412725,46,1,0.8543338391984,1,1,38.9567221996567,0.972271947159328,3.81916847629079,12,0.557848249802336,0,3.90940670958187,0,-108,116.348418888839,1.81467245935584,67.2486342535098,0.816454110900098,3.96957958300654,1.89020839200689,1,0,0.603793689413188,6.49841690743244,28,1,20,-1.33504357394776,1.44129003455378,1,1,-1.44432111439558,0,1,11.0343068729983,1.54314618527114,0,0,14.519684408427,2.78911386973063,0.439602559183565,0,1,0.0877734953005649,0,0.696818669888135,0.992160982816719,1,1,0.043710325130129,3.05907628710255,8.64598675312348,0,1,37.8160473078515,0,1701.06382513182,0,1,0,1.26204654744426,2.44749833816636,0,0,1.10804552347017,0.00495315128478567,0,0,2,-17.1031701094233,0,1,2,-2.9462121789596,0,0,2,15,3.17483569483237,13,0,2,10,0,0.0136442817783312,1,-1.49339817479458,0,27.7753609879623,0,2.43768632718991,0.261632071929805,0.000678560724403243,0.0926804974035977,5,0.00906346228347263,0.0411883986656137,0,0.0141825645700813,0.567714612339639,72.942824811483,-10.99941889279,-0.913493667235065,8,15.0244222723825,-0.11129506541426,0.463194620192766,0,0,0,19.9356649083157,2.66957489043184,-0.0959235782963884,12,0.524533388060048,41.2132243764077,0,15.8849791303107,7.33693942593499,1,1.23495392718842,-0.514379365424843,0.0893785320762009,0.44659238055848,0,13,-2.96595055280225,6,8,1.66176261044006,1.94529529250069,2,-14.2825824916408,0,2.71445023747321,0,0.363941901028795,-0.127163352722281,5,11.1889285483412,1.13390324570818,39,2,0,0,27.7542972904754,0,0.346925870942764,0,0.895237306311897,11,0.791025769084513,1,1.05512363695804,10.4314404259285,10.6186095315704,0,-0.781234471767871,1.14134495522799,-0.307568061531533,0.145396489061363,0.168607584632013,-2.83500494407232,-2.73214268725792,2.31809950831043,0,0,-0.373264917571929,1,-0.688323574908492,0,0,9,18.6196726541546,0,12.147741273247,1,2.59722233736982,4.26184544740194,6,-80.8566452390873,6,-8.67310355663365,18.374900491429,21.0861928516331
-24.495096407137,0,29.1368687480805,1,0.759833267296246,0,0.511408695035893,199.112278697672,1,989,8,0,0,0,0.0097133113104046,-5.19192857450842,0.966219509600173,23,1,0.946657455868771,1,1,22.7881676474804,0.968358365571901,1.13546517421204,17,0.552841948259144,0,3.98646044981476,0,-87,186.017964603467,0.28390665090227,68.3010064730251,0.825695002824758,7.59234881139518,1.5939822420601,1,0,-1.42583771611321,8.63006208057978,9,3,24,-1.07933526538214,1.22881134260448,0,0,0.73268356336667,1,1,6.34109019341032,0.102670983014618,0,1,15.5213706822271,9.59125538588447,1.9664900363473,0,1,0.125100835399195,0,0.276217608600685,0.988471153381709,0,0,0.185096868334711,3.31002479703311,8.56433146189769,1,0,62.8652170501646,1,1673.22839302767,0,1,1,1.28667419695755,-0.396571240583332,0,0,1.10044205519312,0.807054628380863,0,0,3,-32.2792346763927,0,0,1,-4.0607107395826,0,0,3,29,-1.22294360515914,9,0,5,3,1,0.0420690308343987,0,0.799541349786263,0,38.2170966284797,1,2.49135175051455,0.0426746046877793,0.00234440046132991,0.0568452898126621,9,0.0207709266549028,0.0348898474375213,0,0.00314642762367166,0.480218001168607,67.6709930536954,-12.0724043715185,-0.794232761185876,0,8.77089305091238,-3.67030057185581,-1.49296079015419,1,0,0,8.43321318636839,2.84706978148608,-1.61023582542344,12,0.233669996730981,50.1505522471923,2,7.41301476311239,4.61692415911651,0,1.13535666724557,0.730162309098649,0.0845711000565342,1.99199416792274,0,12,-0.316508387827237,4,6,3.93702542412551,2.95292437648484,0,-28.5415620483223,1,2.72740146677167,1,0.243981743561262,0.584889184178953,8,10.3791155265846,1.19629475136632,35,0,1,0,52.7831399103076,1,0.282943996774895,5,1.21160370855233,11,0.670657344151335,1,-2.69012963112588,5.5918190850466,62.3620944521513,0,0.364554706393138,0.823410242368805,-0.484496911177858,0.676082330518765,0.0635133627785358,1.15617731082656,0.350425930389707,1.76981819035298,1,0,2.54539668964039,0,0.306340974751822,0,0,2,29.1806770885346,1,10.3736463463167,1,4.59349139633143,3.68440076637188,9,-42.0311651591105,14,0.164246158171444,16.6916674254304,22.4068436622796
-20.47263428538,0,18.8065232646744,1,0.880799163117415,1,0.27840392720238,192.41303782235,1,937,9,0,1,0,0.114101760440195,-3.41180214939049,0.971279295521493,0,1,0.916745008752774,1,1,35.3260525681069,0.980219462238862,37.4972954170727,15,0.618733145225492,0,3.95790382046656,0,-82,96.5219377918929,1.43396187885007,22.6499909415885,0.780804211630114,6.54042862921357,2.18566813082925,1,0,0.552780578562234,10.4654855906315,15,4,15,-4.15642982156156,0.7011542588811,0,0,2.63011453288208,0,1,5.27238727724573,1.12092563353979,0,1,19.9950058923289,0.457974757747878,0.342847736029781,0,1,0.492289927659766,0,0.580572829189825,0.996030285264197,0,0,0.170317547749078,2.85211965272732,20.0734788615259,0,0,22.51792088815,0,1758.58198656958,1,0,0,1.39376127722848,1.06676306333416,0,0,1.09335380675559,0.569006727445932,0,0,5,-22.0467879076817,1,0,2,-4.33260050063016,0,0,2,27,-0.795244595998788,27,0,8,16,0,0.0355801040693933,1,-0.556578486432604,0,15.7319771638335,0,2.24016176265732,0.0404998460343642,0.00150702240857974,0.108519479553938,5,0.00887247473053541,0.039434425012039,0,0.00664400771407699,0.105383696887683,55.1623739403157,-9.6675294910408,-0.860189274862011,3,8.17192417263175,0.491082023851366,-1.41216511217819,0,0,0,10.1445920182461,0.585889650292443,-1.98631667113675,0,1.18775987408341,50.9805783201749,8,13.4072178353831,2.70287443195223,1,1.13551063286721,0.41531424571953,0.113773333010313,0.895477625432097,0,13,3.14412244713181,6,13,2.51671391462425,1.99553079333204,1,-26.524001996505,1,2.7388917753911,0,0.504186951056676,0.584591929457703,4,12.6154095701921,1.1387597162831,25,5,1,0,27.2981611719423,0,0.462328584888161,6,1.37832960736142,17,1.08539313367244,0,0.765022214564141,4.15779424075676,-35.393176110445,1,-0.410358714271998,1.58219560032523,0.191846660800631,-0.524772915467684,0.0329726722744774,0.975667665039301,0.0736072096707605,0.0146273827051844,0,0,6.02897352269789,0,-1.07211322170805,1,0,5,26.2338467022872,0,12.6324959011253,0,2.50924625316446,-0.548459128406954,6,-41.5242912494338,0,-24.0647734662931,17.7703233906499,16.8016808908773
-18.5313772907079,1,21.735591581105,0,0.72534582776072,1,0.369003636916103,194.698973222748,1,1020,8,0,1,0,0.314709854100382,-3.78810888342292,0.992666492848965,-8,1,0.870071260184826,0,1,50.4261161137179,0.977110473252713,1.93261109614018,14,0.293989440945904,0,3.53007429921846,0,-81,112.335316575627,0.905318334684646,21.2568738547951,0.713884045600927,4.58981433353079,1.6609737140627,0,0,0.276554293119408,10.1841333372613,24,4,19,-0.0122201397340452,0.742609612762502,0,0,-0.196575864362126,1,1,6.87524574994335,0.375496513644052,1,1,29.848906822435,1.30308730696862,0.270559798453736,0,0,0.143639905089352,0,0.165476082023793,0.980443091886781,0,0,0.0790683580954642,2.97470120820229,16.8268270640971,0,1,31.6544516542452,1,1706.65398244788,0,0,1,1.21553342093815,1.42743221555422,0,0,1.10322239443427,0.030779315718376,0,0,2,-33.9491561492329,0,1,0,-4.35665274861866,1,0,2,26,1.86555737976659,27,0,3,18,0,0.0125966494617397,0,0.00580807469534346,0,27.9930655770078,2,2.20421921671947,0.138241953727941,0.00145662108367601,0.0478902098193627,11,0.392836720252136,0.0357431574130299,0,0.000922079730965207,0.899191220815847,74.2728939175408,-13.9653530833557,-0.957963036362842,7,5.37313974942822,0.61653057884829,-0.477410052979607,0,1,1,15.4043181803864,0.298954373007214,-1.83671168030134,0,0.677485351145515,46.641054253358,3,10.8047502796608,3.11890951599641,1,1.10359068308899,-0.538431910867933,0.0937820831936503,4.24255040686833,0,19,0.900550000766532,1,12,3.59471903686448,2.75861651292586,3,-52.9216158149002,0,2.73107316392492,0,0.528781576983162,-0.15272541586515,7,85.933623903241,1.22024940030294,29,2,0,0,17.6865392161766,0,0.562092755717866,0,1.25176356411339,14,-0.30751042294689,1,0.641060646226407,5.46950301408138,23.2994058770794,1,1.17251846096273,1.39477635038844,0.346176596714285,0.568482152554449,0.118081968255663,0.176654339390844,0.385419615234408,-0.854213929439361,1,0,3.53481546750782,1,2.57426739304095,0,5,6,17.8238552871993,1,12.3138259044233,1,3.44116699975576,-1.76190191216917,10,-31.192879981713,4,-8.81714110619473,14.9786989534249,24.0324829080657
-10.5655663626198,0,24.9111079239159,0,0.7806008689233,0,0.152302019003066,205.220526049876,0,900,6,1,1,0,0.532857327905345,-3.52055830586119,0.993465587338385,49,0,0.771611813616453,0,1,39.089280282422,0.991627008971523,15.5888718144468,13,0.635900345878564,0,3.80594092425454,1,-80,69.4138235518728,1.23056914063804,37.3397942463274,0.801122680772401,3.46275315290456,1.70395061267909,0,0,2.0386825946661,8.61222629300096,10,3,12,-26.022183426103,0.472458761147871,0,1,1.87519587312254,0,1,3.27063180957836,-0.994613841849363,1,0,18.4009856997705,0.345155072581562,0.174284984332455,0,1,0.156055598653591,1,0.646652038696913,0.997121351732789,0,0,0.0799332975557015,3.52052887881138,13.9546419220637,0,0,19.6201772585364,0,1658.62197459567,0,1,0,1.07112263015356,1.90192895259619,0,0,1.10902335169786,0.0924615384241607,0,0,2,-21.3324741571594,0,1,0,-6.51552003375488,1,0,3,34,-0.298311372900715,8,1,3,29,1,0.0288350667137684,1,-1.25235977492616,0,20.2346990731028,5,2.25232977673781,0.0266068845960913,0.00259396243332333,0.0809594990147315,5,0.0174126284573944,0.0348816054635561,0,0.000663002219684834,0.542993120798099,60.7440319639411,-19.7533298137277,-1.04288459131827,7,6.97344316168869,-0.51834922109665,0.542976157441629,0,0,0,7.96730092569618,8.4800554722136,-0.37760131789747,8,0.831386623235658,44.5074793944215,1,4.78397352942351,6.70726376282528,1,1.08413257904918,-0.370744681391906,0.103270906795425,3.7167820523986,1,22,-0.661841604657687,1,2,1.44929740178083,1.5664054180329,2,14.8124701290926,0,2.71416724944557,1,0.225235828042945,0.126297944580677,7,41.7919591999145,1.31477354495994,29,1,0,0,19.1428000060392,1,0.205738722109205,0,1.17475525887527,15,1.24779762678349,0,2.18800714234122,8.70967582264604,25.7674084691926,0,-0.403076523915803,1.36389589522439,0.187892948024216,0.488535927166973,0.0799629293602576,-2.55467440848625,0.488062913782006,0.951582073219753,0,0,0.200005854800757,1,0.376710692759879,0,0,3,22.285250050076,1,10.733086392277,0,2.81023311038594,4.73658257839622,8,-66.365386835603,0,-30.9288082507581,25.3582639171569,18.9458741996068
-19.4792054381533,0,30.7334875486938,1,0.993547384816155,0,0.221413394639838,201.83827925846,1,897,3,0,1,0,0.171021057667921,-3.36408755399564,0.977042479517468,42,1,0.943560732327549,1,1,43.3541876983929,0.976416756955561,1.58902450284387,11,0.471542961482841,0,3.6755289498457,0,-111,121.534195747041,1.78788806598087,40.9251639767387,0.871105986311472,3.24974440288481,2.04249640327656,1,0,1.12660029918252,5.56976244571867,19,2,17,-0.240882261101275,2.7659995748572,0,1,3.07033752175578,0,1,8.44693473752109,-0.207739276528818,1,0,14.1244953824114,1.84811485826918,1.65040417435531,0,1,0.293094340157822,0,0.47225216539487,0.993869014809804,1,0,0.248127208635943,2.6465526071693,11.9746496807258,0,0,3.48125051989692,0,1719.36855823634,0,1,1,1.37086307055137,1.81960010785939,0,0,1.09730769431843,0.187290418259373,0,0,7,-34.560793111992,0,1,0,-5.8091563510919,0,0,1,19,0.721199324874424,7,0,5,9,0,0.0363258899015904,1,0.255633842323293,0,29.298109827887,1,2.30766099030933,0.140791822989648,0.000848944569419414,0.0795950092319253,7,0.123741805190437,0.0430278414958387,1,0.00312004772312497,3.39481424642167,51.954782445325,-2.32318245211778,-1.08864165126513,5,6.32755196931907,2.2823519917822,-0.121999247898852,0,0,0,11.6247954025282,3.27699747066304,-0.0781274109819961,14,-3.47011243438208,46.8065431363001,8,22.2055560802437,5.16697854585556,1,1.21012034912402,-0.323272281129964,0.0985283002914374,4.99175768303996,0,0,2.38266653957899,2,23,0.640044310103966,1.716248067873,1,35.0765182261769,0,2.7257786499914,0,0.456076943384393,0.13903162625308,5,44.6829370053542,1.22048377197101,22,3,0,1,24.1311869865591,1,0.199745656168415,0,0.755797385630528,22,0.206291423472761,1,1.51558741049244,4.83453831327391,-41.78101846608,1,-0.229802876158602,1.02177106327862,0.0776881030810079,-0.027460497838231,0.115512432307405,-0.209926508042516,-1.11395425023535,-0.0367612222282642,1,0,2.25019504792485,1,0.094771022084113,1,0,7,20.2693076013232,0,10.4454600662332,0,1.97608479401905,3.03111264129922,7,-86.324152810777,6,-29.5282576519009,24.9767394642058,22.4014301801915
